Server,Percentage of resolution,increass FOV of camera,Duplication,objects in the Scene,Vertices in the Scene,Edges in the Scene,Faces in the Scene,Lights,Point lights,Sun lights,Spot lights,Hemi lights,Area lights,Materials in the Scene,Texeures in the Scene,Objects in Camera view,Vertices in Camera view,Edges in Camera view,Faces in Camera view,Materials in Camera view,Textures in Camera view,Area of face,Width,Height,pixels,Coverage,Render time
0,40,0.244,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,148721,294857,146212,1,2,1877.496173,320,240,307200,0.53530373,55.0334
0,40,0.244,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1277,486844,966434,479706,1,2,5226.449421,320,240,307200,0.847801165,271.660109
0,40,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,38212,75612,37426,1,2,2054.792602,320,240,307200,0.448636847,12.645191
0,40,0.366,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,67330,133345,66063,1,2,3682.644813,320,240,307200,0.553109602,11.093212
0,40,0.366,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,315,107259,212539,105344,1,2,7905.665086,320,240,307200,0.641128995,24.161573
0,40,0.366,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,289044,572360,283475,1,2,10369.15007,320,240,307200,0.757578858,63.1533
0,40,0.366,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1275,428403,853558,425076,1,2,7655.443414,320,240,307200,0.624270714,518.956188
0,40,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,39417,77994,38608,1,2,1845.179486,320,240,307200,0.404052717,8.398354
0,40,0.488,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,74339,147192,72895,1,2,4177.577446,320,240,307200,0.514613688,13.804142
0,40,0.488,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,320,131404,260600,129264,1,2,7194.754479,320,240,307200,0.719118763,33.159974
0,40,0.488,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,635,246549,488931,242546,1,2,13383.90025,320,240,307200,0.617700092,40.863025
0,40,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1244,339368,676888,337503,1,2,17596.29696,320,240,307200,0.56174283,99.588692
0,60,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,37551,74415,36869,1,2,1809.332724,480,360,691200,0.537743723,16.752117
0,60,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,57343,113706,56409,1,2,3452.756311,480,360,691200,0.622414863,16.787636
0,60,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,74494,148614,74169,1,2,1274.588207,480,360,691200,0.850565464,48.965204
0,60,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,234062,464560,230666,1,2,31575.98134,480,360,691200,0.792438819,33.706399
0,60,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1281,272943,544944,272147,1,2,9861.413256,480,360,691200,0.727954707,271.389666
0,60,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,39005,77192,38214,1,2,1231.65752,480,360,691200,0.399572654,12.188563
0,60,0.122,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,76857,152031,75240,1,2,3173.097791,480,360,691200,0.437851771,22.293156
0,60,0.122,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,118951,236409,117459,1,2,6186.45299,480,360,691200,0.502946403,24.731438
0,60,0.122,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,627,179428,356763,177421,1,2,11752.90171,480,360,691200,0.673693583,32.489164
0,60,0.122,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1281,549281,1087979,539052,1,2,79841.42579,480,360,691200,0.821428169,50.394
0,60,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,39451,78092,38670,1,2,1066.698991,480,360,691200,0.481798659,15.843879
0,60,0.244,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,160,63364,125893,62557,1,2,1901.293096,480,360,691200,0.678622958,22.161096
0,60,0.244,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,291,36977,73542,36592,1,2,822.3099032,480,360,691200,0.405978673,26.458714
0,60,0.244,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,281500,557967,276641,1,2,11934.98624,480,360,691200,0.753889611,72.901245
0,60,0.244,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1279,543134,1075367,532631,1,2,69619.95105,480,360,691200,0.8710042,50.655601
0,60,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,31993,63367,31400,1,2,564.0899555,480,360,691200,0.433447477,10.969165
0,60,0.366,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,74131,146880,72781,1,2,1585.61218,480,360,691200,0.486740907,20.969996
0,60,0.366,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,132006,261627,129699,1,2,3533.217673,480,360,691200,0.627858463,53.698972
0,60,0.366,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,624,171570,341137,169585,1,2,4942.854999,480,360,691200,0.554202897,143.392834
0,60,0.366,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1281,537364,1063958,527018,1,2,62719.91676,480,360,691200,0.906150014,54.619784
0,60,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,39593,78319,38760,1,2,3429.713895,480,360,691200,0.443548599,8.208768
0,60,0.488,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,57528,114618,57100,1,2,949.3143118,480,360,691200,0.435536143,49.286092
0,60,0.488,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,140668,278525,137954,1,2,3964.768287,480,360,691200,0.704411333,44.354916
0,60,0.488,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,637,238137,472766,234697,1,2,8242.729293,480,360,691200,0.625086648,60.906629
0,60,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1271,504148,998572,494779,1,2,17032.6855,480,360,691200,0.789286305,147.654441
0,80,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,39173,77511,38367,1,2,2922.818452,640,480,1228800,0.560265735,12.755272
0,80,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,74964,148526,73602,1,2,4722.1787,640,480,1228800,0.682499147,19.533156
0,80,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,317,97668,194121,96481,1,2,2622.468675,640,480,1228800,0.819298002,56.899837
0,80,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,260821,517124,256448,1,2,43021.20184,640,480,1228800,0.919156913,37.685279
0,80,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1281,508341,1009160,501081,1,2,36765.37452,640,480,1228800,0.927545111,91.521247
0,80,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,38200,75716,37539,1,2,866.8226241,640,480,1228800,0.56633548,12.750372
0,80,0.122,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,71441,141658,70254,1,2,1378.702811,640,480,1228800,0.705971701,27.50923
0,80,0.122,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,135022,268324,133302,1,2,1520.608848,640,480,1228800,0.593644805,131.685313
0,80,0.122,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,285307,564677,279583,1,2,26653.21486,640,480,1228800,0.768088757,35.960764
0,80,0.122,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1274,471803,936778,465079,1,2,9979.988388,640,480,1228800,0.796754405,684.406211
0,80,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,37091,73585,36510,1,2,2461.780531,640,480,1228800,0.413340016,13.107983
0,80,0.244,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,75860,150090,74292,1,2,1843.926571,640,480,1228800,0.483124517,19.959165
0,80,0.244,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,143745,285025,141312,1,2,2248.735107,640,480,1228800,0.642069825,53.310129
0,80,0.244,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,287334,568933,281787,1,2,11776.24169,640,480,1228800,0.881291077,56.414152
0,80,0.244,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1281,547342,1086956,539684,1,2,7122.566868,640,480,1228800,0.782454328,833.589976
0,80,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,32563,64632,32087,1,2,2362.2835,640,480,1228800,0.290250339,9.158933
0,80,0.366,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,64329,127659,63350,1,2,1232.913202,640,480,1228800,0.524726716,32.808325
0,80,0.366,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,317,107384,212670,105384,1,2,18484.21642,640,480,1228800,0.632911258,24.754121
0,80,0.366,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,636,224329,446815,222439,1,2,6254.282181,640,480,1228800,0.536161443,125.459493
0,80,0.366,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1272,465488,922686,457518,1,2,17537.10165,640,480,1228800,0.743598951,94.337763
0,80,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,38599,76443,37867,1,2,1785.442794,640,480,1228800,0.378348746,11.19831
0,80,0.488,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,76590,151669,75129,1,2,2003.160202,640,480,1228800,0.259130166,27.871135
0,80,0.488,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,320,133798,265306,131584,1,2,4279.1633,640,480,1228800,0.824070406,47.010852
0,80,0.488,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,639,238824,473455,234793,1,2,9232.974529,640,480,1228800,0.790827339,77.427558
0,80,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1269,470248,932106,462141,1,2,29211.92273,640,480,1228800,0.840339739,89.722932
0,100,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,36320,71999,35688,1,2,1425.611459,800,600,1920000,0.483470632,14.676381
0,100,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,71639,142002,70368,1,2,1831.840867,800,600,1920000,0.633910688,26.309403
0,100,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,68297,136185,67950,1,2,2486.741502,800,600,1920000,0.782692255,55.013759
0,100,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,196179,390818,194743,1,2,3910.531159,800,600,1920000,0.831112214,188.812642
0,100,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1278,434538,863271,428964,1,2,49519.11534,800,600,1920000,0.903701106,80.823004
0,100,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,26428,52313,25904,1,2,1131.591434,800,600,1920000,0.397390499,13.165485
0,100,0.122,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,66803,132520,65718,1,2,758.198385,800,600,1920000,0.550840536,57.700582
0,100,0.122,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,318,108067,214452,106430,1,2,2095.609755,800,600,1920000,0.542594414,63.956233
0,100,0.122,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,253794,503629,249929,1,2,5972.99939,800,600,1920000,0.624598271,90.235186
0,100,0.122,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1281,566385,1122152,556078,1,2,17269.33135,800,600,1920000,0.770417924,297.502101
0,100,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,39510,78172,38694,1,2,2108.168552,800,600,1920000,0.498096686,16.135373
0,100,0.244,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,72474,143700,71244,1,2,1277.297171,800,600,1920000,0.598202251,33.819273
0,100,0.244,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,316,111737,221658,110008,1,2,6044.646778,800,600,1920000,0.638936359,34.509473
0,100,0.244,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,276211,547468,271376,1,2,4797.503676,800,600,1920000,0.552574144,81.617217
0,100,0.244,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1273,432048,859228,427231,1,2,47672.6251,800,600,1920000,0.708582484,63.618482
0,100,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,38614,76381,37799,1,2,740.6164389,800,600,1920000,0.463389521,18.331941
0,100,0.366,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,61371,122025,60680,1,2,955.6209911,800,600,1920000,0.556009106,38.190171
0,100,0.366,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,127652,253170,125604,1,2,1035.992246,800,600,1920000,0.640166649,90.857466
0,100,0.366,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,273101,541659,268633,1,2,15363.52016,800,600,1920000,0.478517252,62.462188
0,100,0.366,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1270,466615,926355,459850,1,2,33832.71472,800,600,1920000,0.73451966,128.558932
0,100,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,31521,62468,30971,1,2,841.2965493,800,600,1920000,0.400196824,13.050888
0,100,0.488,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,67821,134353,66565,1,2,5990.745628,800,600,1920000,0.551062701,17.813334
0,100,0.488,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,299,67799,134366,66617,1,2,5067.947332,800,600,1920000,0.561491178,21.62175
0,100,0.488,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,635,239316,474601,235413,1,2,4744.958294,800,600,1920000,0.837080366,180.179992
0,100,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1276,485105,962244,477406,1,2,6960.598834,800,600,1920000,0.930564467,593.877327
0,20,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,37823,74857,37059,1,1,1440.187612,160,120,76800,0.529429942,11.045592
0,20,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,47480,94745,47285,1,1,2494.487643,160,120,76800,0.552276689,12.356959
0,20,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,85954,171634,85704,1,1,4364.901327,160,120,76800,0.610409409,19.463059
0,20,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,641,213894,424371,210651,1,1,6531.790824,160,120,76800,0.788905716,34.874665
0,20,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1281,525882,1045057,519360,1,1,4292.08245,160,120,76800,0.929939792,530.205015
0,20,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,38423,76082,37689,1,1,620.3012958,160,120,76800,0.503047027,11.295379
0,20,0.122,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,73842,146201,72406,1,1,1935.986153,160,120,76800,0.499171343,16.138779
0,20,0.122,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,139832,276881,137151,1,1,10351.28527,160,120,76800,0.694231085,24.242977
0,20,0.122,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,627,162520,322896,160473,1,1,8552.751993,160,120,76800,0.556494736,36.7167
0,20,0.122,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1281,517892,1028039,510141,1,1,36322.53175,160,120,76800,0.657909367,56.437336
0,20,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,31487,62470,31008,1,1,846.980226,160,120,76800,0.357690069,8.486662
0,20,0.244,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,159,50223,99920,49692,1,1,1134.688175,160,120,76800,0.488598902,17.752058
0,20,0.244,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,299,53753,106920,53217,1,1,3352.091684,160,120,76800,0.411978949,10.442245
0,20,0.244,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,639,258064,511003,253110,1,1,10580.49373,160,120,76800,0.648043737,42.735578
0,20,0.244,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1280,540302,1071282,531248,1,1,7690.366071,160,120,76800,0.85462747,277.419737
0,20,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,39272,77739,38499,1,1,1585.466347,160,120,76800,0.325983256,6.794242
0,20,0.366,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,160,65936,130668,64776,1,1,9505.696232,160,120,76800,0.605695542,10.323024
0,20,0.366,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,318,116639,231305,114750,1,1,3466.899427,160,120,76800,0.593897993,31.271045
0,20,0.366,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,608,152512,302521,150112,1,1,3051.814328,160,120,76800,0.65829613,46.269653
0,20,0.366,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1273,470639,935064,464517,1,1,17156.04078,160,120,76800,0.691212313,122.662026
0,20,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,34149,67675,33541,1,1,1811.322511,160,120,76800,0.534959187,6.643307
0,20,0.488,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,76655,151736,75144,1,1,1777.660188,160,120,76800,0.516392582,15.507066
0,20,0.488,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,320,134184,266111,131989,1,1,3584.943909,160,120,76800,0.748884132,32.259954
0,20,0.488,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,634,216521,430524,214076,1,1,12438.22914,160,120,76800,0.762379502,36.470548
0,20,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1272,379152,754948,375766,1,1,6144.51164,160,120,76800,0.582581173,155.813729
0,40,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,33763,66875,33139,1,1,2331.061882,320,240,307200,0.477960342,7.511959
0,40,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,40931,81276,40398,1,1,2925.219635,320,240,307200,0.537286275,12.204142
0,40,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,133680,265192,131572,1,1,4906.032556,320,240,307200,0.849631018,19.937674
0,40,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,639,187277,372783,185613,1,1,14320.06847,320,240,307200,0.905193975,38.972501
0,40,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1210,185297,372847,187636,1,1,10371.58007,320,240,307200,0.576958836,34.689641
0,40,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,32695,64957,32279,1,1,714.3079654,320,240,307200,0.41719824,14.316549
0,40,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,37380,74031,36679,1,1,935.9388627,320,240,307200,0.476703265,11.779481
0,40,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,159,42278,84275,42007,1,1,1506.604171,320,240,307200,0.534201625,10.351212
0,40,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,100519,200043,99587,1,1,11639.11948,320,240,307200,0.681144443,12.877499
0,40,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,638,236964,470199,233345,1,1,16790.33767,320,240,307200,0.922600449,40.805394
0,40,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1281,513019,1017640,504900,1,1,29637.30112,320,240,307200,0.971334667,57.092984
0,40,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,36071,71453,35402,1,1,2304.093414,320,240,307200,0.5032863,10.164523
0,40,0.122,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,73053,144660,71650,1,1,1670.761317,320,240,307200,0.697032099,26.123566
0,40,0.122,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,137298,272069,134853,1,1,3192.890428,320,240,307200,0.65175039,21.64794
0,40,0.122,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,627,197245,391343,194206,1,1,15712.95587,320,240,307200,0.661722741,30.976967
0,40,0.122,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1276,506787,1004371,497864,1,1,16799.9226,320,240,307200,0.798908956,146.780941
0,40,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,38607,76413,37831,1,1,1789.627988,320,240,307200,0.446578633,12.795499
0,40,0.244,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,74555,147619,73110,1,1,1807.068206,320,240,307200,0.536294283,16.471812
0,40,0.244,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,149365,295577,146322,1,1,19936.41479,320,240,307200,0.477646809,12.512208
0,40,0.244,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,638,249374,494966,245741,1,1,10092.15412,320,240,307200,0.703230639,34.74657
0,40,0.244,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1273,497794,986029,488584,1,1,51940.26387,320,240,307200,0.689065126,43.011868
0,40,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,36502,72252,35779,1,1,898.2158198,320,240,307200,0.486564423,7.281399
0,40,0.366,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,68838,136326,67541,1,1,2222.936619,320,240,307200,0.606022122,14.170569
0,40,0.366,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,135400,268708,133328,1,1,1395.456298,320,240,307200,0.678003023,73.826501
0,40,0.366,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,635,246619,489074,242533,1,1,16035.06675,320,240,307200,0.685323955,42.673456
0,40,0.366,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1277,494145,980719,486712,1,1,27810.58303,320,240,307200,0.796265874,141.180865
0,40,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,39502,78222,38741,1,1,496.6065365,320,240,307200,0.27742602,10.422579
0,40,0.488,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,70721,140027,69364,1,1,5407.664844,320,240,307200,0.599448205,12.173248
0,40,0.488,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,302,79416,158294,78899,1,1,3724.090209,320,240,307200,0.422234845,23.281182
0,40,0.488,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,629,210686,417879,207334,1,1,15595.24097,320,240,307200,0.780715631,25.855844
0,40,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1174,233898,465710,231886,1,1,17750.53625,320,240,307200,0.714113517,53.719618
0,60,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,21362,42550,21204,1,1,714.910727,480,360,691200,0.577473879,9.454905
0,60,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,60648,120581,59966,1,1,2569.253156,480,360,691200,0.827997734,19.546171
0,60,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,146802,291016,144258,1,1,2714.119007,480,360,691200,0.805241838,63.873202
0,60,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,622,88191,178400,90219,1,1,6414.167343,480,360,691200,0.688512447,33.55578
0,60,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1277,288637,578344,289799,1,1,15234.08056,480,360,691200,0.698680515,168.214554
0,60,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,38618,76475,37880,1,1,884.5378732,480,360,691200,0.544621196,12.813316
0,60,0.122,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,73702,145926,72278,1,1,2199.809547,480,360,691200,0.556800156,22.434535
0,60,0.122,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,149376,295635,146366,1,1,22991.90142,480,360,691200,0.64459675,18.13948
0,60,0.122,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,641,297849,589509,291876,1,1,11041.14571,480,360,691200,0.597389226,48.941378
0,60,0.122,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1281,538255,1068167,529931,1,1,17651.53613,480,360,691200,0.676347413,149.301834
0,60,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,39593,78319,38760,1,1,2573.299506,480,360,691200,0.468692563,10.645695
0,60,0.244,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,65832,130558,64742,1,1,1161.775445,480,360,691200,0.532217899,43.963553
0,60,0.244,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,313,91732,182210,90517,1,1,1871.842571,480,360,691200,0.500978339,38.438724
0,60,0.244,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,641,280652,556332,275755,1,1,18380.88319,480,360,691200,0.703315641,54.878659
0,60,0.244,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1270,493511,977643,484442,1,1,46916.82746,480,360,691200,0.784358113,54.870482
0,60,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,78,22247,44141,21908,1,1,697.2362393,480,360,691200,0.34877199,11.820267
0,60,0.366,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,160,64989,128845,63887,1,1,5635.365756,480,360,691200,0.700521294,12.111936
0,60,0.366,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,320,119872,237886,118054,1,1,1356.35779,480,360,691200,0.724069303,47.258038
0,60,0.366,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,628,200274,398392,198153,1,1,9851.679928,480,360,691200,0.81336026,46.124822
0,60,0.366,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1218,316801,628873,312273,1,1,10473.8646,480,360,691200,0.798553455,84.975095
0,60,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,35009,69273,34293,1,1,937.9660499,480,360,691200,0.539373452,10.635948
0,60,0.488,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,71567,141861,70332,1,1,1330.378135,480,360,691200,0.483502894,25.415806
0,60,0.488,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,316,102695,203950,101312,1,1,1392.143871,480,360,691200,0.728398605,58.770432
0,60,0.488,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,641,282192,558808,276808,1,1,21537.71564,480,360,691200,0.71577689,41.169283
0,60,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1267,403161,800644,397736,1,1,21349.6229,480,360,691200,0.846988773,131.719583
0,80,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,37334,74154,36831,1,1,858.3486808,640,480,1228800,0.53264271,20.904307
0,80,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,59534,118159,58648,1,1,3475.168139,640,480,1228800,0.739763856,19.840785
